@relation scores_train-weka.filters.unsupervised.attribute.NumericToNominal-R4

@attribute RF numeric
@attribute AB numeric
@attribute NB numeric
@attribute y {0,1}

@data
0.116137,0.439986,0.014493,0
0.085929,0.439715,0.022608,0
0.121864,0.442579,0.089128,0
0.150672,0.46384,0.106278,0
0.116456,0.441194,0.064524,0
0.083124,0.439587,0.025061,0
0.112457,0.442529,0.071669,0
0.078668,0.438962,0.008921,0
0.105662,0.439973,0.06633,0
0.105685,0.44123,0.035318,0
0.091532,0.439893,0.041196,0
0.129378,0.440974,0.12686,1
0.109788,0.44092,0.033007,0
0.104119,0.441457,0.023539,0
0.098398,0.439933,0.034321,0
0.107384,0.439906,0.036556,1
0.099088,0.44053,0.038946,1
0.069557,0.438925,0.008862,0
0.106028,0.441025,0.058625,0
0.110142,0.44029,0.065799,0
0.094163,0.439803,0.020742,0
0.099138,0.439933,0.036693,0
0.114239,0.44069,0.033694,0
0.107384,0.440498,0.031572,0
0.086865,0.439508,0.016994,0
0.129855,0.441182,0.155485,0
0.09063,0.439923,0.032727,0
0.09835,0.440778,0.033159,1
0.161897,0.464329,0.449311,0
0.082659,0.439422,0.00793,0
0.08222,0.439152,0.015444,1
0.107281,0.440915,0.035294,0
0.114968,0.440843,0.077546,1
0.079339,0.440359,0.004829,0
0.086791,0.440279,0.0111,0
0.129436,0.439253,0.492443,0
0.108649,0.441107,0.024528,0
0.265419,0.472188,1,0
0.109628,0.440902,0.053495,0
0.147888,0.463395,0.158598,0
0.108836,0.440421,0.017036,0
0.109499,0.441118,0.052926,0
0.103128,0.439969,0.02409,0
0.067058,0.438823,0.004867,0
0.08656,0.439647,0.029321,0
0.160778,0.463882,0.128823,0
0.076496,0.439452,0.008184,0
0.126784,0.440134,0.18594,0
0.120664,0.442511,0.052193,0
0.104178,0.439988,0.034154,0
0.076866,0.439055,0.003451,0
0.09703,0.441644,0.020018,1
0.084844,0.43935,0.022234,0
0.097122,0.439884,0.019935,0
0.100934,0.439844,0.049334,0
0.096851,0.440583,0.108934,0
0.08843,0.439959,0.036347,0
0.137372,0.462832,0.074247,0
0.092696,0.439508,0.026272,0
0.114269,0.441522,0.05452,0
0.110389,0.441038,0.046575,0
0.117119,0.442498,0.077412,0
0.122139,0.44255,0.068284,1
0.085099,0.439654,0.036692,0
0.183446,0.450471,0.972235,0
0.184481,0.449487,0.777154,0
0.153811,0.464497,0.111633,1
0.10873,0.439999,0.04272,1
0.081083,0.439571,0.012314,0
0.102217,0.439964,0.070333,0
0.088776,0.44027,0.013322,0
0.099366,0.439743,0.028427,0
0.204851,0.452301,0.98452,0
0.113228,0.441051,0.028642,0
0.11879,0.441114,0.058921,0
0.105871,0.440298,0.172189,1
0.097858,0.438157,0.015149,0
0.07747,0.439308,0.030401,0
0.102838,0.441832,0.031971,0
0.1181,0.44263,0.049434,0
0.107462,0.44077,0.106026,0
0.111063,0.440325,0.025,0
0.134254,0.441048,0.842151,0
0.111468,0.440886,0.045564,0
0.116854,0.441424,0.042709,0
0.088761,0.439664,0.015787,0
0.110544,0.440907,0.082434,0
0.10232,0.440487,0.019295,0
0.097885,0.439374,0.025806,0
0.21475,0.470345,0.999843,0
0.121982,0.441031,0.059063,0
0.082471,0.439278,0.008744,1
0.097276,0.4399,0.036378,0
0.090772,0.439786,0.037768,0
0.102171,0.440863,0.146421,0
0.116996,0.440636,0.157933,0
0.091335,0.440795,0.071784,0
0.138398,0.441201,0.280449,0
0.111294,0.440381,0.024596,0
0.08966,0.439682,0.019658,0
0.092339,0.439956,0.040185,0
0.086172,0.439533,0.008623,0
0.116414,0.442269,0.049346,1
0.202173,0.472739,1,0
0.193072,0.464918,0.963048,0
0.093786,0.439906,0.042849,1
0.089052,0.439871,0.03957,0
0.095059,0.440054,0.044368,0
0.158809,0.464409,0.151641,0
0.114549,0.441595,0.039056,0
0.117307,0.440969,0.240461,0
0.112396,0.441773,0.033388,0
0.101292,0.439897,0.07209,0
0.087717,0.439893,0.033377,0
0.104484,0.44185,0.016275,0
0.100111,0.439999,0.036694,0
0.149756,0.464078,0.200187,1
0.083308,0.439643,0.015052,0
0.082123,0.439501,0.009602,1
0.147081,0.464176,0.043008,0
0.112304,0.441439,0.022463,1
0.120677,0.442387,0.362735,0
0.109063,0.440907,0.060081,0
0.120334,0.442477,0.094363,1
0.109876,0.44076,0.020152,0
0.194078,0.470016,0.958531,0
0.089002,0.439713,0.028122,0
0.085635,0.441127,0.022263,0
0.098796,0.440444,0.020387,0
0.15179,0.442523,0.613875,0
0.084885,0.44032,0.046865,0
0.106879,0.4399,0.049293,0
0.097543,0.43939,0.012195,0
0.114676,0.441491,0.034038,0
0.081779,0.439558,0.010608,0
0.103226,0.439927,0.026963,0
0.101697,0.440331,0.054821,0
0.121634,0.442489,0.064826,0
0.196113,0.465156,0.876093,0
0.085425,0.439728,0.015965,0
0.09842,0.441186,0.033285,1
0.091885,0.440801,0.01738,0
0.113361,0.440609,0.43013,0
0.126239,0.441771,0.120743,0
0.11309,0.440055,0.074277,0
0.136378,0.462953,0.050164,0
0.086297,0.438941,0.014407,0
0.100015,0.439866,0.047343,0
0.115999,0.441995,0.029048,0
0.106522,0.440049,0.056584,0
0.134917,0.442698,0.122848,1
0.188059,0.464914,0.872697,0
0.079116,0.439871,0.004901,0
0.106623,0.440029,0.077424,1
0.083827,0.439004,0.004145,0
0.118047,0.441532,0.025913,1
0.096798,0.439754,0.055532,0
0.098671,0.439893,0.037699,0
0.096475,0.439758,0.059171,0
0.13792,0.441067,0.151873,1
0.105444,0.440937,0.031543,0
0.117857,0.441037,0.072822,0
0.08495,0.439357,0.020507,0
0.104928,0.440798,0.031834,1
0.079625,0.439222,0.013915,0
0.143411,0.463813,0.037355,0
0.094758,0.439929,0.037141,0
0.081956,0.439614,0.014075,0
0.081304,0.439943,0.00789,0
0.097873,0.439155,0.028564,0
0.170028,0.44843,0.963643,0
0.108846,0.441112,0.071406,0
0.187362,0.463312,0.639559,0
0.098373,0.439925,0.024498,1
0.113651,0.441456,0.045951,0
0.109284,0.440032,0.066684,1
0.116785,0.441387,0.094114,0
0.16479,0.464384,0.847087,1
0.102504,0.441038,0.035665,0
0.079697,0.439524,0.021277,0
0.085051,0.440062,0.005603,0
0.154756,0.462864,0.072376,0
0.185625,0.462976,0.439538,0
0.068356,0.438943,0.008051,0
0.107926,0.4414,0.050128,0
0.099616,0.441086,0.017846,0
0.090071,0.439188,0.015628,0
0.177248,0.450534,0.931913,0
0.103007,0.440804,0.039181,0
0.10208,0.440919,0.063979,1
0.114136,0.441081,0.080796,0
0.111309,0.442351,0.035464,0
0.171492,0.46446,0.378866,0
0.110803,0.441125,0.065417,0
0.115992,0.441015,0.054636,0
0.153018,0.46342,0.070289,0
0.259852,0.47046,0.99706,1
0.126278,0.442576,0.043018,0
0.088193,0.43935,0.006031,0
0.141761,0.46252,0.097241,0
0.092285,0.44077,0.045003,0
0.107952,0.440965,0.025622,1
0.106894,0.439932,0.051037,0
0.105787,0.439549,0.032972,0
0.121321,0.442622,0.031864,0
0.082521,0.439071,0.012258,0
0.099164,0.440991,0.041385,0
0.090419,0.439685,0.026577,0
0.069029,0.439066,0.010023,0
0.136358,0.463016,0.221809,0
0.113957,0.44238,0.059579,0
0.088832,0.439923,0.028274,0
0.117115,0.441496,0.089249,0
0.153143,0.463015,0.034278,1
0.111743,0.441995,0.027328,0
0.18546,0.468662,0.867486,1
0.104184,0.44131,0.049453,0
0.17429,0.464255,0.313748,0
0.109098,0.439988,0.051347,0
0.111746,0.439881,0.073897,0
0.113858,0.441101,0.050312,1
0.095512,0.439773,0.039692,0
0.104314,0.44221,0.028654,0
0.109365,0.441421,0.042613,0
0.106864,0.439435,0.081547,0
0.105043,0.4414,0.028753,0
0.118981,0.43994,0.12257,0
0.185749,0.45216,0.960555,0
0.092756,0.440046,0.014284,0
0.117311,0.442121,0.277316,1
0.118448,0.442386,0.057979,1
0.086208,0.43965,0.01463,0
0.120636,0.442558,0.039978,0
0.100466,0.442354,0.017065,0
0.137532,0.463009,0.049586,0
0.115757,0.441148,0.0537,0
0.091798,0.439678,0.028258,0
0.091524,0.439784,0.017178,0
0.10455,0.440558,0.030036,0
0.091859,0.43939,0.019895,0
0.097424,0.43939,0.021777,0
0.087545,0.440245,0.007117,0
0.099213,0.439809,0.028285,0
0.069616,0.439015,0.010467,0
0.109222,0.441526,0.050408,0
0.096726,0.440678,0.020444,0
0.103036,0.441032,0.035163,0
0.116361,0.440066,0.185362,0
0.114523,0.440899,0.327207,0
0.096107,0.440639,0.018676,0
0.248809,0.473642,0.989827,0
0.112943,0.442538,0.042277,1
0.099066,0.439956,0.04944,1
0.090787,0.44049,0.128067,0
0.107141,0.440926,0.024651,0
0.089949,0.439647,0.022001,0
0.099363,0.43981,0.037981,0
0.107169,0.440415,0.070524,0
0.118619,0.441475,0.07466,0
0.082839,0.439614,0.034721,0
0.150012,0.442748,0.550891,0
0.111516,0.441529,0.049345,0
0.115069,0.441086,0.038871,0
0.10331,0.439547,0.030438,0
0.111036,0.440933,0.041969,0
0.079559,0.435613,0.015802,0
0.09484,0.43993,0.042802,0
0.092207,0.439616,0.02902,0
0.102566,0.441287,0.049485,0
0.093078,0.439751,0.043552,0
0.095388,0.440264,0.014386,0
0.071736,0.438999,0.006902,0
0.094256,0.440524,0.032992,0
0.089828,0.439791,0.026905,0
0.14761,0.463113,0.056992,0
0.122173,0.442432,0.019796,0
0.088256,0.439974,0.005122,0
0.10352,0.43991,0.071971,0
0.088178,0.441127,0.012199,0
0.099998,0.439616,0.029645,0
0.157171,0.463963,0.113298,0
0.11162,0.442219,0.033116,0
0.18281,0.450353,0.942759,0
0.114813,0.441138,0.065678,0
0.087804,0.440177,0.012314,0
0.11132,0.440627,0.02673,0
0.178426,0.449431,0.785445,1
0.198332,0.469688,0.993442,0
0.095486,0.44112,0.017099,0
0.105061,0.442285,0.086626,0
0.100016,0.439307,0.022935,0
0.083412,0.439613,0.011162,0
0.145306,0.464342,0.106764,0
0.090742,0.44084,0.007909,0
0.102615,0.439665,0.101264,0
0.104663,0.440535,0.023106,0
0.121099,0.442503,0.06059,0
0.085431,0.439614,0.025531,0
0.210605,0.464781,1,0
0.101435,0.440591,0.049205,0
0.115276,0.43995,0.059455,1
0.083844,0.439664,0.013956,0
0.121863,0.441183,0.069709,0
0.093844,0.441047,0.036235,0
0.115186,0.442533,0.093529,0
0.091888,0.439406,0.01072,0
0.120789,0.440989,0.032194,0
0.08496,0.437773,0.035742,0
0.151862,0.464215,0.090522,0
0.067486,0.438823,0.004436,0
0.099305,0.439993,0.034962,0
0.108586,0.439856,0.051201,0
0.079364,0.439494,0.019053,0
0.095638,0.439445,0.033345,0
0.093231,0.439694,0.034561,0
0.097818,0.439844,0.019554,0
0.106039,0.441047,0.039758,0
0.142519,0.463355,0.094317,0
0.112378,0.441438,0.027957,0
0.09472,0.441344,0.035932,0
0.115515,0.440025,0.060502,0
0.098537,0.440646,0.012859,0
0.158351,0.448377,0.974184,0
0.101626,0.440652,0.134947,0
0.084302,0.439415,0.020224,0
0.146784,0.464511,0.076695,0
0.084092,0.439541,0.011418,0
0.088914,0.43935,0.020083,0
0.111848,0.442532,0.064601,0
0.123499,0.442702,0.067585,0
0.086624,0.440558,0.016923,1
0.103635,0.440635,0.033669,0
0.100686,0.440448,0.021685,0
0.22224,0.469266,0.946878,0
0.083609,0.439519,0.019289,0
0.088103,0.440707,0.023756,1
0.101964,0.441191,0.051302,0
0.089214,0.439622,0.022437,0
0.113485,0.441178,0.026789,0
0.114384,0.440911,0.046322,0
0.086595,0.439837,0.02109,0
0.181373,0.450636,0.946855,0
0.095786,0.439508,0.014336,0
0.069277,0.439015,0.007837,1
0.108619,0.441213,0.026959,0
0.162423,0.463616,0.633461,1
0.145159,0.462682,0.017977,0
0.091708,0.440771,0.013952,0
0.199468,0.472031,0.985349,0
0.09693,0.440541,0.076483,0
0.08888,0.439444,0.022287,0
0.079438,0.439278,0.013702,0
0.115965,0.441037,0.065615,0
0.144813,0.462837,0.056036,0
0.108717,0.439883,0.030698,0
0.096526,0.439401,0.018775,0
0.113931,0.439881,0.082659,0
0.112246,0.442002,0.019732,0
0.099641,0.440748,0.154403,0
0.082111,0.439317,0.009785,0
0.156145,0.462861,0.168507,0
0.084939,0.439164,0.0075,0
0.103894,0.439743,0.032062,0
0.091123,0.439938,0.039114,0
0.0918,0.439773,0.043051,0
0.106424,0.442219,0.015744,0
0.100885,0.439363,0.02075,0
0.185648,0.463728,0.723693,0
0.112706,0.440872,0.06397,0
0.080327,0.440142,0.002583,0
0.085376,0.43935,0.018769,0
0.092919,0.439682,0.022238,1
0.084766,0.439713,0.028951,0
0.097064,0.440758,0.145383,1
0.093497,0.439871,0.056837,0
0.107443,0.440942,0.026061,0
0.116583,0.440798,0.069562,0
0.11015,0.440805,0.028548,0
0.122922,0.441665,0.130456,0
0.11334,0.441493,0.049842,0
0.14757,0.462633,0.132938,0
0.110265,0.439913,0.070732,0
0.104181,0.440799,0.036631,0
0.080459,0.439571,0.012523,0
0.222799,0.470443,0.967515,0
0.131031,0.441225,0.181553,0
0.070118,0.439066,0.008628,0
0.094778,0.440508,0.013788,0
0.216886,0.472322,1,0
0.081984,0.439238,0.019873,0
0.153377,0.463294,0.320726,1
0.093634,0.439893,0.0125,0
0.081541,0.439515,0.012054,0
0.120191,0.442609,0.047194,0
0.120945,0.441936,0.092035,0
0.102088,0.441365,0.029135,0
0.117324,0.440893,0.061003,0
0.124675,0.442719,0.095788,0
0.098525,0.441254,0.025942,0
0.101963,0.439191,0.020504,0
0.102625,0.439787,0.048617,0
0.098779,0.441093,0.029271,0
0.125581,0.442201,0.031237,0
0.138064,0.441553,0.226401,0
0.103958,0.439958,0.056583,0
0.082686,0.438748,0.009228,0
0.073209,0.439066,0.011198,0
0.097014,0.439893,0.032995,0
0.10632,0.441276,0.048686,0
0.08901,0.439701,0.023852,0
0.101934,0.43988,0.051552,0
0.090745,0.439711,0.029812,0
0.133341,0.441633,0.099247,0
0.130675,0.44142,0.104322,0
0.106313,0.439983,0.038526,0
0.141989,0.463542,0.09492,0
0.112776,0.441133,0.037603,1
0.1928,0.450061,0.828547,0
0.097545,0.439914,0.040823,0
0.082749,0.439643,0.018381,0
0.095211,0.43974,0.029716,0
0.089009,0.439533,0.030331,0
0.143419,0.463918,0.0392,0
0.224937,0.464881,0.990953,1
0.10542,0.440857,0.027401,0
0.092696,0.440049,0.035213,0
0.141128,0.463178,0.079022,1
0.10501,0.439906,0.03763,1
0.097635,0.439753,0.0287,0
0.097115,0.440871,0.016692,0
0.096724,0.43993,0.037032,0
0.095364,0.440561,0.081077,0
0.10027,0.442027,0.040505,0
0.11222,0.440972,0.044709,1
0.084037,0.439406,0.008844,0
0.087874,0.43978,0.031484,0
0.078975,0.439494,0.016955,0
0.104681,0.439893,0.041699,0
0.120043,0.442552,0.058873,0
0.106154,0.440088,0.048312,0
0.10583,0.441143,0.032036,0
0.101134,0.442002,0.018331,1
0.09008,0.439773,0.03497,0
0.112307,0.442528,0.048714,0
0.100991,0.440748,0.032581,0
0.094425,0.44112,0.022989,0
0.086952,0.439643,0.025931,0
0.113241,0.439932,0.052148,0
0.102434,0.437845,0.046078,0
0.099126,0.439956,0.047076,0
0.109607,0.441032,0.061883,0
0.085595,0.439893,0.00917,0
0.094413,0.439221,0.016367,0
0.085252,0.439893,0.026534,0
0.100486,0.439986,0.046815,0
0.119666,0.441489,0.060733,0
0.084301,0.439701,0.020581,0
0.142079,0.463091,0.060173,1
0.09599,0.441018,0.019345,0
0.196808,0.469747,0.986411,1
0.117433,0.442591,0.046984,1
0.10407,0.43965,0.055057,0
0.106398,0.440018,0.026287,0
0.121895,0.441895,0.107454,0
0.097942,0.439753,0.028504,0
0.104461,0.440378,0.080125,0
0.099516,0.440143,0.032603,0
0.208882,0.469812,0.88645,0
0.121586,0.441916,0.088773,0
0.096219,0.439866,0.042114,0
0.090345,0.441127,0.024379,0
0.105856,0.439969,0.062486,0
0.256833,0.473889,0.988242,1
0.076319,0.439231,0.014909,0
0.184499,0.442841,1,1
0.105015,0.439986,0.048728,1
0.095223,0.43993,0.03959,0
0.229939,0.474474,0.998866,0
0.109242,0.440092,0.057574,0
0.112667,0.439906,0.044836,0
0.100677,0.439906,0.026458,0
0.092126,0.440262,0.035655,0
0.079084,0.439553,0.014104,0
0.150449,0.462774,0.086884,0
0.099611,0.440857,0.019109,0
0.126432,0.440172,0.12842,0
0.10439,0.440564,0.022692,0
0.147094,0.463355,0.08072,0
0.137187,0.464146,0.153586,0
0.080023,0.439468,0.016429,0
0.125723,0.442665,0.104402,0
0.099335,0.439986,0.04405,0
0.106602,0.440776,0.018462,0
0.098879,0.439871,0.036376,0
0.206966,0.470248,0.999888,1
0.068276,0.438925,0.007899,0
0.110519,0.440627,0.030932,0
0.09502,0.439914,0.03108,0
0.110482,0.440025,0.018094,0
0.121554,0.44148,0.069182,0
0.097198,0.440279,0.014617,0
0.081872,0.437773,0.025505,0
0.092059,0.440965,0.034867,0
0.103652,0.441025,0.030612,0
0.098744,0.440838,0.015906,0
0.093858,0.439991,0.040733,0
0.102098,0.440919,0.0332,0
0.090445,0.439803,0.030403,0
0.118478,0.441111,0.055475,0
0.169367,0.465084,0.649504,1
0.11109,0.442239,0.031716,0
0.086965,0.439215,0.014194,1
0.073023,0.438951,0.005404,0
0.089756,0.441064,0.029407,0
0.156041,0.464167,0.914263,0
0.097805,0.44112,0.031257,0
0.113451,0.440691,0.120364,0
0.145911,0.462885,0.07003,0
0.116029,0.44012,0.053581,0
0.091738,0.439286,0.017547,0
0.095218,0.439803,0.041339,0
0.178886,0.465091,0.685524,0
0.097656,0.441184,0.034457,0
0.156881,0.463296,0.194745,0
0.146229,0.464417,0.097005,0
0.106251,0.44089,0.043261,0
0.11451,0.43982,0.030242,1
0.088623,0.440928,0.014071,0
0.119446,0.442039,0.06503,1
0.162905,0.4639,0.059796,0
0.088577,0.440126,0.00651,0
0.120035,0.442274,0.128006,1
0.096546,0.440326,0.016015,0
0.180083,0.443952,0.791087,1
0.139914,0.463274,0.087642,0
0.081592,0.439146,0.016549,0
0.084416,0.439614,0.028847,0
0.124123,0.441181,0.094483,0
0.102275,0.43993,0.044992,0
0.125012,0.442675,0.081288,0
0.093786,0.440261,0.034208,0
0.095919,0.44078,0.022543,1
0.097424,0.440533,0.022538,0
0.09795,0.439866,0.033472,0
0.105069,0.439728,0.049539,0
0.188431,0.45189,0.920033,0
0.07687,0.439486,0.015807,0
0.082201,0.440036,0.004525,0
0.113688,0.440998,0.074031,0
0.111409,0.441402,0.040348,0
0.090382,0.43943,0.024934,0
0.173747,0.464143,0.856233,0
0.074441,0.439468,0.009995,0
0.09009,0.43972,0.021686,0
0.134364,0.462432,0.030503,0
0.076271,0.439403,0.015872,0
0.129595,0.441604,0.169655,0
0.100293,0.439325,0.051721,0
0.285349,0.470964,1,1
0.1107,0.442562,0.049898,1
0.097567,0.439653,0.03664,0
0.081404,0.439594,0.014031,0
0.111394,0.440989,0.049939,0
0.096583,0.439821,0.033631,0
0.078307,0.439099,0.009593,0
0.10846,0.439906,0.040362,0
0.110782,0.440998,0.067908,0
0.093651,0.439677,0.025785,0
0.085484,0.439614,0.023075,0
0.11811,0.439939,0.05887,0
0.109644,0.439988,0.042128,0
0.153927,0.463536,0.162267,0
0.085411,0.440486,0.10474,0
0.106792,0.441247,0.029574,0
0.108626,0.440316,0.070588,0
0.098798,0.439893,0.041582,0
0.110792,0.43937,0.02918,0
0.109868,0.441884,0.017048,1
0.123077,0.442592,0.080808,0
0.13317,0.442194,0.043658,0
0.128243,0.442433,0.074161,0
0.080781,0.439036,0.01312,0
0.113188,0.442055,0.027624,0
0.09761,0.440327,0.036974,0
0.073594,0.438981,0.008154,0
0.082197,0.439204,0.016248,0
0.214715,0.47194,1,0
0.150755,0.442566,0.951814,0
0.096774,0.440135,0.047261,0
0.093714,0.439684,0.03488,0
0.09007,0.439952,0.03176,0
0.094169,0.439647,0.032895,0
0.19974,0.468865,0.993947,1
0.194494,0.468748,0.910527,0
0.085283,0.439803,0.028585,0
0.119165,0.440038,0.058812,1
0.077901,0.439515,0.016986,1
0.139629,0.463017,0.032296,0
0.093309,0.440448,0.010353,0
0.102112,0.440964,0.034028,0
0.13954,0.462952,0.042977,0
0.089325,0.439564,0.027035,0
0.115661,0.442519,0.038897,0
0.24989,0.465,0.998899,0
0.244785,0.470299,0.999974,0
0.073691,0.438879,0.008777,0
0.097277,0.439803,0.025912,0
0.11255,0.44117,0.041475,0
0.088335,0.440253,0.029375,0
0.11335,0.440022,0.042731,0
0.214476,0.471974,0.987987,1
0.080046,0.439501,0.012411,0
0.079779,0.439677,0.010201,0
0.081879,0.439621,0.021339,0
0.106164,0.441226,0.024965,0
0.100699,0.441308,0.024874,0
0.112729,0.44112,0.067983,0
0.096528,0.439757,0.017958,0
0.19885,0.463349,0.456278,0
0.144281,0.463219,0.068071,0
0.111325,0.442579,0.044672,0
0.097164,0.439709,0.035258,0
0.089989,0.440215,0.014439,0
0.12748,0.442694,0.074039,0
0.076722,0.439452,0.01315,0
0.095028,0.440488,0.015945,1
0.085005,0.439096,0.015125,0
0.10955,0.441011,0.050373,0
0.09041,0.439773,0.032535,0
0.110185,0.440022,0.085532,0
0.09648,0.440495,0.018879,1
0.105507,0.44002,0.069914,0
0.091162,0.439334,0.014823,1
0.116612,0.441407,0.076679,0
0.103757,0.439291,0.026702,1
0.146989,0.463668,0.078445,1
0.07329,0.439096,0.013251,0
0.106581,0.440484,0.031317,0
0.083582,0.439185,0.012674,0
0.113019,0.441425,0.050883,0
0.106338,0.441429,0.052084,0
0.117267,0.441147,0.062943,0
0.118126,0.441234,0.056954,0
0.178915,0.463906,0.710136,0
0.104894,0.439547,0.027028,0
0.107571,0.440368,0.023914,0
0.080153,0.439558,0.013389,0
0.084934,0.439614,0.018619,0
0.179258,0.449829,0.85764,0
0.174449,0.464382,0.659952,0
0.094975,0.439698,0.012835,0
0.10835,0.439761,0.062943,0
0.128487,0.442672,0.1255,0
0.142722,0.463061,0.087112,0
0.082437,0.439164,0.014046,0
0.195408,0.46409,0.894051,1
0.083001,0.439474,0.014632,0
0.117623,0.442579,0.066059,0
0.183256,0.450749,0.975044,0
0.103664,0.439338,0.032954,0
0.167981,0.463395,0.225463,0
0.116336,0.441267,0.050084,0
0.131303,0.462537,0.038274,0
0.123686,0.442432,0.056344,0
0.076857,0.439717,0.022592,0
0.079486,0.43935,0.010597,0
0.099312,0.440231,0.394754,0
0.125249,0.442241,0.042635,0
0.076456,0.439422,0.010698,0
0.104872,0.44138,0.055694,0
0.101858,0.439541,0.024346,0
0.195761,0.450624,0.960448,1
0.087735,0.43947,0.024735,0
0.095502,0.440492,0.015332,0
0.120248,0.442486,0.038728,0
0.114071,0.4414,0.022871,0
0.104063,0.439821,0.038283,1
0.196274,0.44292,0.999999,0
0.090958,0.439587,0.033892,0
0.090403,0.439821,0.030458,0
0.093381,0.441013,0.016463,0
0.12094,0.442545,0.073473,0
0.119458,0.442587,0.050668,0
0.111471,0.442351,0.054539,0
0.170692,0.464305,0.945315,0
0.073109,0.438951,0.010894,0
0.113491,0.441539,0.055275,0
0.109521,0.441493,0.038718,0
0.117826,0.441532,0.059322,0
0.104631,0.441011,0.031267,0
0.104783,0.440971,0.043536,1
0.104896,0.441088,0.032122,0
0.099766,0.44088,0.040339,0
0.228342,0.46306,0.999891,0
0.090229,0.439614,0.020868,0
0.112611,0.441386,0.059448,1
0.203912,0.450589,0.948991,0
0.067806,0.438936,0.006216,0
0.117778,0.441325,0.169101,0
0.118706,0.440864,0.326595,0
0.101161,0.440949,0.020117,0
0.097703,0.44053,0.016653,0
0.183544,0.463986,0.739888,0
0.152042,0.463824,0.108549,1
0.077102,0.439606,0.004536,0
0.103472,0.440021,0.028937,1
0.08381,0.439803,0.022383,0
0.104451,0.441054,0.058685,0
0.105374,0.439999,0.049807,0
0.086575,0.439748,0.025503,0
0.121605,0.442591,0.029217,0
0.136107,0.442607,0.122574,1
0.08033,0.439891,0.017763,0
0.116515,0.441241,0.12134,0
0.14176,0.463103,0.063098,1
0.138753,0.463642,0.157622,1
0.089798,0.43935,0.019705,0
0.110808,0.441003,0.270374,0
0.14668,0.463248,0.056012,0
0.099748,0.440592,0.028757,1
0.094349,0.439678,0.029059,0
0.076688,0.439558,0.01679,0
0.105882,0.441247,0.042024,0
0.098282,0.439896,0.035687,0
0.081298,0.439238,0.010487,0
0.152495,0.464507,0.133358,0
0.106851,0.4399,0.057265,0
0.169339,0.464384,0.347705,0
0.121159,0.442474,0.050406,0
0.098206,0.439794,0.032286,0
0.10361,0.439988,0.018531,0
0.119439,0.442422,0.051776,0
0.123881,0.441479,0.060247,0
0.123416,0.442432,0.044393,0
0.090326,0.439893,0.036696,0
0.078862,0.439558,0.024222,0
0.190928,0.464997,0.552564,1
0.08962,0.439643,0.022965,1
0.103607,0.439546,0.015149,0
0.094847,0.440646,0.063418,0
0.078185,0.439534,0.008038,0
0.121309,0.441941,0.097109,0
0.09789,0.439988,0.01529,0
0.08532,0.439947,0.021874,0
0.081958,0.439257,0.014792,0
0.113971,0.439929,0.06723,0
0.109754,0.439469,0.030767,0
0.163703,0.463804,0.409022,0
0.097186,0.43993,0.03552,0
0.113627,0.441986,0.022667,0
0.078991,0.440401,0.004038,0
0.116656,0.441085,0.04723,0
0.073076,0.439062,0.007829,0
0.124538,0.442638,0.07524,1
0.119871,0.441234,0.085255,0
